_id,uid,model,error_type,ref_word,hyp_word,start_time,end_time,clip_path
3f77670b,ad6b1e62-d1b2-4dda-893e-838c9cafa509,google,sub,వరి,వరిలో,0.3,1.9,wav_files/telugu/ad6b1e62-d1b2-4dda-893e-838c9cafa509_16000.wav
c9314167,ad6b1e62-d1b2-4dda-893e-838c9cafa509,google,sub,ఎరుపు,ఎర్ర,1.9,2.1,wav_files/telugu/ad6b1e62-d1b2-4dda-893e-838c9cafa509_16000.wav
da34bdee,ad6b1e62-d1b2-4dda-893e-838c9cafa509,google,sub,కొట్టాలి?,కొట్టాలి,3.3,3.3,wav_files/telugu/ad6b1e62-d1b2-4dda-893e-838c9cafa509_16000.wav
6c2d724b,d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0,google,del,మిరపలో,,0.0,3.883,wav_files/telugu/d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0_16000.wav
ddb14290,d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0,google,del,బొబ్బర,,0.0,3.883,wav_files/telugu/d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0_16000.wav
973dd16f,d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0,google,del,తెగులు,,0.0,3.883,wav_files/telugu/d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0_16000.wav
79a4a17e,d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0,google,del,కు,,0.0,3.883,wav_files/telugu/d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0_16000.wav
369629d4,d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0,google,sub,ఏ,గర్భంలో,0.0,1.8,wav_files/telugu/d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0_16000.wav
90d74fbf,d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0,google,sub,మందు,బిడ్డ,1.8,1.9,wav_files/telugu/d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0_16000.wav
7d6c33db,d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0,google,sub,పిచికారీ,పెరుగుదల,1.9,2.7,wav_files/telugu/d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0_16000.wav
91a96508,d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0,google,sub,చెయ్యాలి?,కనిపిస్తుంది,2.7,3.3,wav_files/telugu/d9f716e7-ea6c-4aa1-aabe-0f88b950ecb0_16000.wav
086e4007,285cdb4b-cbeb-48c8-91f3-f45d86bb237b,google,sub,తెగులుకి,తెగులు,2.1,2.2,wav_files/telugu/285cdb4b-cbeb-48c8-91f3-f45d86bb237b_16000.wav
196cf23b,285cdb4b-cbeb-48c8-91f3-f45d86bb237b,google,sub,చేయాలి?,చేయవలెను,3.3,3.9,wav_files/telugu/285cdb4b-cbeb-48c8-91f3-f45d86bb237b_16000.wav
d1b0db6d,e2ecbea4-b113-47da-b98d-db00fe5c990b,google,sub,ఎరుపు.,ఎరుపు,3.3,3.6,wav_files/telugu/e2ecbea4-b113-47da-b98d-db00fe5c990b_16000.wav
6f3150d7,e2ecbea4-b113-47da-b98d-db00fe5c990b,google,sub,వాడాలి?,వాడాలి,4.4,4.7,wav_files/telugu/e2ecbea4-b113-47da-b98d-db00fe5c990b_16000.wav
b0570f52,d5f0d2f0-cb43-4d87-bec2-90a46426fc08,google,sub,బుట్ట,పొట్ట,1.0,1.9,wav_files/telugu/d5f0d2f0-cb43-4d87-bec2-90a46426fc08_16000.wav
e9753819,d5f0d2f0-cb43-4d87-bec2-90a46426fc08,google,sub,<unclear>,తోట,1.9,2.2,wav_files/telugu/d5f0d2f0-cb43-4d87-bec2-90a46426fc08_16000.wav
2eba5bd1,d5f0d2f0-cb43-4d87-bec2-90a46426fc08,google,sub,తోటలో,లో,2.2,2.4,wav_files/telugu/d5f0d2f0-cb43-4d87-bec2-90a46426fc08_16000.wav
23a2a4f1,d5f0d2f0-cb43-4d87-bec2-90a46426fc08,google,sub,చేయాలి?,చేయాలి,4.4,4.9,wav_files/telugu/d5f0d2f0-cb43-4d87-bec2-90a46426fc08_16000.wav
1f1bed60,dad1f128-251a-4ee0-b04d-98fcfa73bfd3,google,sub,చెప్పండి?,చెప్పండి,5.8,6.4,wav_files/telugu/dad1f128-251a-4ee0-b04d-98fcfa73bfd3_16000.wav
461a458e,1e1488d6-9447-494f-bb48-db1a9cfcdfc7,google,del,జొన్నలో,,0.0,8.133,wav_files/telugu/1e1488d6-9447-494f-bb48-db1a9cfcdfc7_16000.wav
845d15e1,1e1488d6-9447-494f-bb48-db1a9cfcdfc7,google,del,లద్దె,,0.0,8.133,wav_files/telugu/1e1488d6-9447-494f-bb48-db1a9cfcdfc7_16000.wav
72b54be1,1e1488d6-9447-494f-bb48-db1a9cfcdfc7,google,del,పురుగు,,0.0,8.133,wav_files/telugu/1e1488d6-9447-494f-bb48-db1a9cfcdfc7_16000.wav
48abee36,1e1488d6-9447-494f-bb48-db1a9cfcdfc7,google,del,"నివారణకు,",,0.0,8.133,wav_files/telugu/1e1488d6-9447-494f-bb48-db1a9cfcdfc7_16000.wav
5079b7e3,1e1488d6-9447-494f-bb48-db1a9cfcdfc7,google,del,పచ్చ,,0.0,8.133,wav_files/telugu/1e1488d6-9447-494f-bb48-db1a9cfcdfc7_16000.wav
9f02d384,1e1488d6-9447-494f-bb48-db1a9cfcdfc7,google,sub,"పురుగు,",హలో,0.0,2.0,wav_files/telugu/1e1488d6-9447-494f-bb48-db1a9cfcdfc7_16000.wav
ccb047b6,1e1488d6-9447-494f-bb48-db1a9cfcdfc7,google,sub,ఏమి,తెలుగు,2.0,3.1,wav_files/telugu/1e1488d6-9447-494f-bb48-db1a9cfcdfc7_16000.wav
6ffc526f,1e1488d6-9447-494f-bb48-db1a9cfcdfc7,google,sub,వాడాలి?,నివారణకు,3.1,3.9,wav_files/telugu/1e1488d6-9447-494f-bb48-db1a9cfcdfc7_16000.wav
5e7adfcc,5bc60bb0-e8e9-4883-80b5-4eed2e172dc9,google,del,ఇప్పుడు,,0.0,5.934,wav_files/telugu/5bc60bb0-e8e9-4883-80b5-4eed2e172dc9_16000.wav
ed1c4d2e,5bc60bb0-e8e9-4883-80b5-4eed2e172dc9,google,del,ప్రస్తుతం?,,0.0,5.934,wav_files/telugu/5bc60bb0-e8e9-4883-80b5-4eed2e172dc9_16000.wav
3aa05e76,9f15e1f3-1ada-4c7d-b4f8-427cc4d18ea3,google,ins,,మొక్కజొన్న,0.7,2.2,wav_files/telugu/9f15e1f3-1ada-4c7d-b4f8-427cc4d18ea3_16000.wav
87815bb0,9f15e1f3-1ada-4c7d-b4f8-427cc4d18ea3,google,sub,మొక్కజొన్నకి,కే,2.2,2.3,wav_files/telugu/9f15e1f3-1ada-4c7d-b4f8-427cc4d18ea3_16000.wav
2b3daeb6,9f15e1f3-1ada-4c7d-b4f8-427cc4d18ea3,google,sub,తెగులకి,తెలుగులో,2.3,2.7,wav_files/telugu/9f15e1f3-1ada-4c7d-b4f8-427cc4d18ea3_16000.wav
976db593,9f15e1f3-1ada-4c7d-b4f8-427cc4d18ea3,google,sub,వాడాలి?,వాడాలి,2.8,3.3,wav_files/telugu/9f15e1f3-1ada-4c7d-b4f8-427cc4d18ea3_16000.wav
65533c41,3cdf4f48-f106-43f6-99d1-c6952a3e8ce7,google,ins,,నే,1.1,1.8,wav_files/telugu/3cdf4f48-f106-43f6-99d1-c6952a3e8ce7_16000.wav
8d56e46c,3cdf4f48-f106-43f6-99d1-c6952a3e8ce7,google,sub,నీమాస్త్రం,మాత్రం,1.8,2.4,wav_files/telugu/3cdf4f48-f106-43f6-99d1-c6952a3e8ce7_16000.wav
5c08310f,3cdf4f48-f106-43f6-99d1-c6952a3e8ce7,google,sub,చెప్పండి.,చెప్పండి,5.4,6.6,wav_files/telugu/3cdf4f48-f106-43f6-99d1-c6952a3e8ce7_16000.wav
2a59d665,ffa916f8-1bf2-4dd6-a57e-599b5f65097b,google,sub,ఉంది?,ఉంది,2.2,2.5,wav_files/telugu/ffa916f8-1bf2-4dd6-a57e-599b5f65097b_16000.wav
c2ea4278,6523ba8d-8fa8-4a90-86eb-bcf8cd35b830,google,sub,"సిద్ధమైన,",సిద్ధమైన,7.8,9.0,wav_files/telugu/6523ba8d-8fa8-4a90-86eb-bcf8cd35b830_16000.wav
8126a643,6523ba8d-8fa8-4a90-86eb-bcf8cd35b830,google,del,పిచికారీ,,0.0,15.334,wav_files/telugu/6523ba8d-8fa8-4a90-86eb-bcf8cd35b830_16000.wav
dffd2fe2,6523ba8d-8fa8-4a90-86eb-bcf8cd35b830,google,sub,తెలియజేయండి?,తెలియజేయండి,13.2,13.9,wav_files/telugu/6523ba8d-8fa8-4a90-86eb-bcf8cd35b830_16000.wav
653465c9,1c53c170-87ce-4cdc-a1c8-289b9ec689c8,google,sub,చేయాలి?,చేయాలి,4.6,4.9,wav_files/telugu/1c53c170-87ce-4cdc-a1c8-289b9ec689c8_16000.wav
c4d447a6,dfd3e5af-4d50-4991-87a4-12d255a7977b,google,sub,ఏది?,ఏది,4.7,5.1,wav_files/telugu/dfd3e5af-4d50-4991-87a4-12d255a7977b_16000.wav
beb32c2e,dfd3e5af-4d50-4991-87a4-12d255a7977b,google,sub,ఎంత?,ఎంత,6.5,6.8,wav_files/telugu/dfd3e5af-4d50-4991-87a4-12d255a7977b_16000.wav
fa128338,fbbf7904-42dc-4931-b6a4-bcfb39de0951,google,sub,చేయాలి?,చేయాలి,3.5,3.9,wav_files/telugu/fbbf7904-42dc-4931-b6a4-bcfb39de0951_16000.wav
c8e0c239,ddc58a37-8701-4328-8e44-d416f2aeb053,google,sub,తెగులకు,తెగులు,1.7,2.1,wav_files/telugu/ddc58a37-8701-4328-8e44-d416f2aeb053_16000.wav
3dc434fb,ddc58a37-8701-4328-8e44-d416f2aeb053,google,sub,చేయాలి?,చేయాలి,3.1,3.5,wav_files/telugu/ddc58a37-8701-4328-8e44-d416f2aeb053_16000.wav
55954330,e5b11b87-d639-4f11-b014-410632dd3175,google,del,ఆకు,,0.0,4.654,wav_files/telugu/e5b11b87-d639-4f11-b014-410632dd3175_16000.wav
aaf2d072,e5b11b87-d639-4f11-b014-410632dd3175,google,sub,మచ్చ,ఆత్మ,1.9,2.3,wav_files/telugu/e5b11b87-d639-4f11-b014-410632dd3175_16000.wav
8a2d369a,9b12d55d-7a7c-4d93-adee-d27945361cfe,google,sub,నల్లిని,నళిని,1.4,2.4,wav_files/telugu/9b12d55d-7a7c-4d93-adee-d27945361cfe_16000.wav
47d06a12,9b12d55d-7a7c-4d93-adee-d27945361cfe,google,sub,ఎలా?,ఎలా,3.2,3.3,wav_files/telugu/9b12d55d-7a7c-4d93-adee-d27945361cfe_16000.wav
b91341a6,aac155c5-d1cc-4755-934b-3d68b1987d17,google,sub,తెగులును,తెగులు,1.5,2.0,wav_files/telugu/aac155c5-d1cc-4755-934b-3d68b1987d17_16000.wav
9bfad670,aac155c5-d1cc-4755-934b-3d68b1987d17,google,sub,నివారించడం,నివారించడానికి,2.0,2.7,wav_files/telugu/aac155c5-d1cc-4755-934b-3d68b1987d17_16000.wav
ad0870bd,aac155c5-d1cc-4755-934b-3d68b1987d17,google,sub,ఎలా?,ఎలా,2.7,3.1,wav_files/telugu/aac155c5-d1cc-4755-934b-3d68b1987d17_16000.wav
15acc8bf,42db5e72-a8a2-4dac-bf3c-ecd3b5af9401,google,sub,నల్లి,మల్లు,0.2,2.7,wav_files/telugu/42db5e72-a8a2-4dac-bf3c-ecd3b5af9401_16000.wav
c0909a18,42db5e72-a8a2-4dac-bf3c-ecd3b5af9401,google,sub,కొట్టాలి?,కొట్టాలి,4.4,4.8,wav_files/telugu/42db5e72-a8a2-4dac-bf3c-ecd3b5af9401_16000.wav
84b18c34,b190d6ae-7bfe-4d21-af60-4b0606568f65,google,sub,తెలియజేయండి.,తెలియజేయండి,3.2,4.2,wav_files/telugu/b190d6ae-7bfe-4d21-af60-4b0606568f65_16000.wav
d3c18679,85743b13-3efc-40d4-a88e-f3bb6baa3b28,google,sub,దిగుబడి,పిలకలు,1.5,1.8,wav_files/telugu/85743b13-3efc-40d4-a88e-f3bb6baa3b28_16000.wav
60c996ef,85743b13-3efc-40d4-a88e-f3bb6baa3b28,google,sub,చేయాలి?,చేయాలి,2.7,3.0,wav_files/telugu/85743b13-3efc-40d4-a88e-f3bb6baa3b28_16000.wav
94e47f72,9a65aaa5-060d-4879-9893-628613d722b6,google,ins,,వరి,0.0,1.0,wav_files/telugu/9a65aaa5-060d-4879-9893-628613d722b6_16000.wav
be2b51d4,9a65aaa5-060d-4879-9893-628613d722b6,google,sub,వరిలో,లో,1.0,1.1,wav_files/telugu/9a65aaa5-060d-4879-9893-628613d722b6_16000.wav
f1c83172,9a65aaa5-060d-4879-9893-628613d722b6,google,sub,చేయాలి?,చేయాలి,2.4,2.7,wav_files/telugu/9a65aaa5-060d-4879-9893-628613d722b6_16000.wav
05b4ebdb,f861a3ce-b108-4e73-a196-b36f8b8d1edf,google,ins,,రొట్టెల,0.5,2.2,wav_files/telugu/f861a3ce-b108-4e73-a196-b36f8b8d1edf_16000.wav
40b09638,f861a3ce-b108-4e73-a196-b36f8b8d1edf,google,sub,రొట్టెలకు,కు,2.2,2.5,wav_files/telugu/f861a3ce-b108-4e73-a196-b36f8b8d1edf_16000.wav
88a823f3,f861a3ce-b108-4e73-a196-b36f8b8d1edf,google,sub,జొన్నల,దొంగల,2.9,3.9,wav_files/telugu/f861a3ce-b108-4e73-a196-b36f8b8d1edf_16000.wav
ec1c54ee,f861a3ce-b108-4e73-a196-b36f8b8d1edf,google,ins,,మార్కెట్,5.7,6.1,wav_files/telugu/f861a3ce-b108-4e73-a196-b36f8b8d1edf_16000.wav
d4239235,f861a3ce-b108-4e73-a196-b36f8b8d1edf,google,sub,తెలియపరచండి?,తెలియపరచండి,9.1,10.3,wav_files/telugu/f861a3ce-b108-4e73-a196-b36f8b8d1edf_16000.wav
db00ca10,7e6ba156-4f7f-437d-bc3f-04b16c2f5e38,google,sub,వంగ,వంద,0.2,1.4,wav_files/telugu/7e6ba156-4f7f-437d-bc3f-04b16c2f5e38_16000.wav
73b7a79b,7e6ba156-4f7f-437d-bc3f-04b16c2f5e38,google,sub,మొక్కలో,మొక్కలు,1.4,1.5,wav_files/telugu/7e6ba156-4f7f-437d-bc3f-04b16c2f5e38_16000.wav
cabd6bf3,7e6ba156-4f7f-437d-bc3f-04b16c2f5e38,google,sub,పూత,పోత,1.5,2.3,wav_files/telugu/7e6ba156-4f7f-437d-bc3f-04b16c2f5e38_16000.wav
f699aa03,7e6ba156-4f7f-437d-bc3f-04b16c2f5e38,google,sub,తెలియజేయండి?,తెలియజేయండి,2.9,3.7,wav_files/telugu/7e6ba156-4f7f-437d-bc3f-04b16c2f5e38_16000.wav
a9380a49,f6ffeeac-a214-4ad1-874b-d50e6b6c12ce,google,sub,మొక్కలో,మొక్కలు,1.8,3.3,wav_files/telugu/f6ffeeac-a214-4ad1-874b-d50e6b6c12ce_16000.wav
65d60d53,f6ffeeac-a214-4ad1-874b-d50e6b6c12ce,google,sub,తెలియజేయండి.,తెలియజేయండి,4.9,5.7,wav_files/telugu/f6ffeeac-a214-4ad1-874b-d50e6b6c12ce_16000.wav
e6396063,0e2bc35d-3364-45ac-815d-310ffb71f7af,google,ins,,పంచ,1.0,2.2,wav_files/telugu/0e2bc35d-3364-45ac-815d-310ffb71f7af_16000.wav
6b66231d,0e2bc35d-3364-45ac-815d-310ffb71f7af,google,sub,పంచపత్ర,పత్రిక,2.2,2.3,wav_files/telugu/0e2bc35d-3364-45ac-815d-310ffb71f7af_16000.wav
4cc18a07,0e2bc35d-3364-45ac-815d-310ffb71f7af,google,sub,కషాయం,ప్రసాదం,2.3,2.8,wav_files/telugu/0e2bc35d-3364-45ac-815d-310ffb71f7af_16000.wav
731a6690,0e2bc35d-3364-45ac-815d-310ffb71f7af,google,sub,తెలియజేయండి.,తెలియజేయండి,3.7,4.5,wav_files/telugu/0e2bc35d-3364-45ac-815d-310ffb71f7af_16000.wav
4e715efe,0dbe963a-2caf-45b5-aa95-e0cf24a90c25,google,del,ఏ,,0.0,6.713,wav_files/telugu/0dbe963a-2caf-45b5-aa95-e0cf24a90c25_16000.wav
88d39021,0dbe963a-2caf-45b5-aa95-e0cf24a90c25,google,sub,సమయాల్లో,సమయం,1.7,2.3,wav_files/telugu/0dbe963a-2caf-45b5-aa95-e0cf24a90c25_16000.wav
38db10ae,0dbe963a-2caf-45b5-aa95-e0cf24a90c25,google,sub,వేసుకోవచ్చు?,తీసుకోవచ్చు,2.3,2.8,wav_files/telugu/0dbe963a-2caf-45b5-aa95-e0cf24a90c25_16000.wav
16cc4816,da647cf3-4a4e-4a38-a744-d4d10ad3825d,google,ins,,ఇంట్లో,0.0,1.4,wav_files/telugu/da647cf3-4a4e-4a38-a744-d4d10ad3825d_16000.wav
cf16cc14,da647cf3-4a4e-4a38-a744-d4d10ad3825d,google,ins,,ఆకు,5.9,6.8,wav_files/telugu/da647cf3-4a4e-4a38-a744-d4d10ad3825d_16000.wav
dc7fe05f,da647cf3-4a4e-4a38-a744-d4d10ad3825d,google,ins,,ముడత,6.8,6.9,wav_files/telugu/da647cf3-4a4e-4a38-a744-d4d10ad3825d_16000.wav
a5f1efed,da647cf3-4a4e-4a38-a744-d4d10ad3825d,google,ins,,కి,6.9,7.3,wav_files/telugu/da647cf3-4a4e-4a38-a744-d4d10ad3825d_16000.wav
d44acd80,da647cf3-4a4e-4a38-a744-d4d10ad3825d,google,sub,ముడతకి,ముడత,8.7,8.8,wav_files/telugu/da647cf3-4a4e-4a38-a744-d4d10ad3825d_16000.wav
f5887d0e,da647cf3-4a4e-4a38-a744-d4d10ad3825d,google,sub,చెప్పండి.,చెప్పండి,9.0,9.5,wav_files/telugu/da647cf3-4a4e-4a38-a744-d4d10ad3825d_16000.wav
0541c80c,f88edc48-57ac-468d-b0dc-bb0c3533f795,google,ins,,రంగు,6.8,6.8,wav_files/telugu/f88edc48-57ac-468d-b0dc-bb0c3533f795_16000.wav
6c704bef,f88edc48-57ac-468d-b0dc-bb0c3533f795,google,sub,రంగుకు,పురుగు,6.8,7.2,wav_files/telugu/f88edc48-57ac-468d-b0dc-bb0c3533f795_16000.wav
0ddd7c33,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,ins,,ఉత్తర,0.0,1.8,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
9d99d8ac,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,sub,పత్తి,తి,1.8,2.4,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
49e66544,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,sub,"నివారణకు,",నివారణకు,4.6,6.2,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
6e091da8,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,sub,పత్తి,ప్రతి,6.2,11.2,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
6875bbd6,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,sub,చేను,సీన్,11.2,11.5,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
441c6b3b,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,ins,,గులాబీ,11.7,12.9,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
f7a5bfd2,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,ins,,రంగు,12.9,13.5,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
b65f001d,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,ins,,పురుగు,13.5,13.6,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
aa4e0c51,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,ins,,నివారణకు,13.6,15.0,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
f3de6f41,f0ba357d-9586-4a79-9076-1abc6f8c0e8e,google,ins,,పత్తిలో,15.0,23.2,wav_files/telugu/f0ba357d-9586-4a79-9076-1abc6f8c0e8e_16000.wav
8f76755d,7eaefa3b-21ed-4f79-9cda-13d89e7d4a09,google,ins,,నీ,1.8,2.0,wav_files/telugu/7eaefa3b-21ed-4f79-9cda-13d89e7d4a09_16000.wav
3918dcc7,7eaefa3b-21ed-4f79-9cda-13d89e7d4a09,google,sub,నీళ్ల,లవర్,2.0,2.5,wav_files/telugu/7eaefa3b-21ed-4f79-9cda-13d89e7d4a09_16000.wav
2f3fd44e,7eaefa3b-21ed-4f79-9cda-13d89e7d4a09,google,sub,సారాన్ని,ని,2.5,2.7,wav_files/telugu/7eaefa3b-21ed-4f79-9cda-13d89e7d4a09_16000.wav
c3d38155,7eaefa3b-21ed-4f79-9cda-13d89e7d4a09,google,sub,మెరుగుపరచుకోవచ్చు?,మెరుగుపరచుకోవచ్చు,2.8,4.0,wav_files/telugu/7eaefa3b-21ed-4f79-9cda-13d89e7d4a09_16000.wav
57f9c3ca,dfc6ca65-c75b-4fd7-b414-2ad2a468db7b,google,sub,వేయాలి?,వేయాలి,4.5,4.9,wav_files/telugu/dfc6ca65-c75b-4fd7-b414-2ad2a468db7b_16000.wav
d31dc3cc,7a11edb9-17a0-4b52-9ff0-17e8dd09eec5,google,ins,,నా,2.6,2.8,wav_files/telugu/7a11edb9-17a0-4b52-9ff0-17e8dd09eec5_16000.wav
eb5df66f,7a11edb9-17a0-4b52-9ff0-17e8dd09eec5,google,sub,నాణ్యతం,జీవితం,2.8,3.2,wav_files/telugu/7a11edb9-17a0-4b52-9ff0-17e8dd09eec5_16000.wav
eb2c4c74,7a11edb9-17a0-4b52-9ff0-17e8dd09eec5,google,sub,ప్రోడక్ట్,టాబ్లెట్,4.0,4.3,wav_files/telugu/7a11edb9-17a0-4b52-9ff0-17e8dd09eec5_16000.wav
4ced9ffc,7a11edb9-17a0-4b52-9ff0-17e8dd09eec5,google,sub,వాడవలెను?,వాడవలెను,4.3,5.1,wav_files/telugu/7a11edb9-17a0-4b52-9ff0-17e8dd09eec5_16000.wav
1874b1cd,220a95cd-76bd-4024-a82f-4d96be37d96f,google,del,కాయలు,,0.0,18.014,wav_files/telugu/220a95cd-76bd-4024-a82f-4d96be37d96f_16000.wav
e14b2ddb,220a95cd-76bd-4024-a82f-4d96be37d96f,google,sub,రావడానికి,కాయడానికి,3.0,4.6,wav_files/telugu/220a95cd-76bd-4024-a82f-4d96be37d96f_16000.wav
403f2bdc,220a95cd-76bd-4024-a82f-4d96be37d96f,google,sub,పట్లేయెర్,పట్ల,6.2,6.7,wav_files/telugu/220a95cd-76bd-4024-a82f-4d96be37d96f_16000.wav
ca0ce3e9,220a95cd-76bd-4024-a82f-4d96be37d96f,google,sub,<unclear>.,గారు,6.7,7.0,wav_files/telugu/220a95cd-76bd-4024-a82f-4d96be37d96f_16000.wav
f9dfc964,7b4e8b8a-1b81-46a9-97e9-989dd5878fdb,google,ins,,మిర్చి,0.0,2.3,wav_files/telugu/7b4e8b8a-1b81-46a9-97e9-989dd5878fdb_16000.wav
631712b3,7b4e8b8a-1b81-46a9-97e9-989dd5878fdb,google,sub,మిర్చిలో,లో,2.3,2.5,wav_files/telugu/7b4e8b8a-1b81-46a9-97e9-989dd5878fdb_16000.wav
bce8cf74,7b4e8b8a-1b81-46a9-97e9-989dd5878fdb,google,sub,కాయ,కాయలు,2.5,2.9,wav_files/telugu/7b4e8b8a-1b81-46a9-97e9-989dd5878fdb_16000.wav
a7be238d,7b4e8b8a-1b81-46a9-97e9-989dd5878fdb,google,sub,ఊరడానికి,రావడానికి,2.9,3.2,wav_files/telugu/7b4e8b8a-1b81-46a9-97e9-989dd5878fdb_16000.wav
6262ec32,7b4e8b8a-1b81-46a9-97e9-989dd5878fdb,google,sub,తెలియజేయండి.,తెలియజేయండి,5.6,6.9,wav_files/telugu/7b4e8b8a-1b81-46a9-97e9-989dd5878fdb_16000.wav
402dae75,0eb9ee37-d898-4274-87a3-5341c31fb067,google,del,కి,,0.0,5.074,wav_files/telugu/0eb9ee37-d898-4274-87a3-5341c31fb067_16000.wav
cace4163,29ac4919-9523-4c00-a892-f2db3f97f9c8,google,del,మిరపలో,,0.0,3.974,wav_files/telugu/29ac4919-9523-4c00-a892-f2db3f97f9c8_16000.wav
d600ca68,29ac4919-9523-4c00-a892-f2db3f97f9c8,google,sub,కాయ,మిరపకాయ,0.0,1.6,wav_files/telugu/29ac4919-9523-4c00-a892-f2db3f97f9c8_16000.wav
e7ed0960,29ac4919-9523-4c00-a892-f2db3f97f9c8,google,sub,మచ్చకు,బజ్జి,1.6,1.8,wav_files/telugu/29ac4919-9523-4c00-a892-f2db3f97f9c8_16000.wav
90f4a503,29ac4919-9523-4c00-a892-f2db3f97f9c8,google,sub,కొట్టాలి?,కొట్టాలి,2.2,2.2,wav_files/telugu/29ac4919-9523-4c00-a892-f2db3f97f9c8_16000.wav
3cc4082c,ccb03fd9-fe5f-4803-8f1a-5230491a0228,google,ins,,మొక్కజొన్న,0.0,2.2,wav_files/telugu/ccb03fd9-fe5f-4803-8f1a-5230491a0228_16000.wav
c8593d99,ccb03fd9-fe5f-4803-8f1a-5230491a0228,google,sub,మొక్కజొన్నలో,లో,2.2,2.3,wav_files/telugu/ccb03fd9-fe5f-4803-8f1a-5230491a0228_16000.wav
200515a2,ccb03fd9-fe5f-4803-8f1a-5230491a0228,google,ins,,నివారణ,3.0,3.4,wav_files/telugu/ccb03fd9-fe5f-4803-8f1a-5230491a0228_16000.wav
a616e3bf,ccb03fd9-fe5f-4803-8f1a-5230491a0228,google,sub,నివారించడానికి,డానికి,3.4,4.6,wav_files/telugu/ccb03fd9-fe5f-4803-8f1a-5230491a0228_16000.wav
2f060f3b,ccb03fd9-fe5f-4803-8f1a-5230491a0228,google,sub,పద్ధతులు,పద్ధతిలో,6.0,6.5,wav_files/telugu/ccb03fd9-fe5f-4803-8f1a-5230491a0228_16000.wav
ddfd8bf2,ccb03fd9-fe5f-4803-8f1a-5230491a0228,google,sub,ఏమైనా,ఏవైనా,6.5,7.2,wav_files/telugu/ccb03fd9-fe5f-4803-8f1a-5230491a0228_16000.wav
d84ba5a1,ccb03fd9-fe5f-4803-8f1a-5230491a0228,google,sub,ఉన్నాయా?,ఉన్నాయా,7.2,7.6,wav_files/telugu/ccb03fd9-fe5f-4803-8f1a-5230491a0228_16000.wav
8f706ce2,5607d9ca-e26b-4d75-9850-56952399be68,google,ins,,చిక్కుడుకాయ,0.0,3.1,wav_files/telugu/5607d9ca-e26b-4d75-9850-56952399be68_16000.wav
02d2f5c9,5607d9ca-e26b-4d75-9850-56952399be68,google,ins,,లో,3.1,3.3,wav_files/telugu/5607d9ca-e26b-4d75-9850-56952399be68_16000.wav
9872363c,5607d9ca-e26b-4d75-9850-56952399be68,google,sub,చిక్కుడుకాయలో,పురుగు,3.3,3.9,wav_files/telugu/5607d9ca-e26b-4d75-9850-56952399be68_16000.wav
a7a8c052,5607d9ca-e26b-4d75-9850-56952399be68,google,sub,పురుగుకి,కి,3.9,4.1,wav_files/telugu/5607d9ca-e26b-4d75-9850-56952399be68_16000.wav
d58b08aa,5607d9ca-e26b-4d75-9850-56952399be68,google,ins,,వ్యవసాయం,4.4,5.4,wav_files/telugu/5607d9ca-e26b-4d75-9850-56952399be68_16000.wav
460dbb05,5607d9ca-e26b-4d75-9850-56952399be68,google,sub,వ్యవసాయంలో,లో,5.4,5.4,wav_files/telugu/5607d9ca-e26b-4d75-9850-56952399be68_16000.wav
